brand,is_variant,모델,메가픽셀,해상도,프레임 레이트,센서,센서 크기,픽셀 크기,셔터,렌즈 마운트,크로마,디지털 인터페이스,프레임 레이트*,제품 사이즈,무게,GPIO인터페이스,Opto-Isolated I/O Ports,Non-Isolated I/O Ports,전원 요구사항,소비 전력,메모리,이미지 처리,픽셀 형식,압축,이미지 모드,ADC,Gain범위,노출 시간,User Sets,File System Size,Chunk Data,Event Data,Counter & Timer,Sequencer,Synchronization,표준,응낙,보관 온도,동작 온도,습도,충격 및 진동,보증,parent_model,이더넷 인터페이스,진입 보호,전송 계층 프로토콜,GPIO 인터페이스,광절연 I/O 포트,비절연 I/O 포트,차동 / 단일 입력 포트,산업용 EMC 내성,10GBASE-T GigE Vision 커넥터,Conversion Gain,2.5GBASE-T GigE Vision 커넥터,포함 된 액세서리,포함 된 액세서리y,전환 이득,냉각,크로마 / 감도 범위,감도 범위,냉각 능력,2.5 GigE Vision 커넥터,데이터 스트림 유형,조정 가능한 바이어스,EVS 관련 기능,이벤트 신호 처리,소프트웨어 호환성,라인 속도,Line Rate,GigE Vision 커넥터,추론 엔진,온센서 메모리,ISP,Supported Models,Input Tensor,Input/Output Tensors,사용 가능한 출력,5GBASE-T GigE Vision 커넥터
Lucid Vision,Y,PDH050S-MNL,,"2448 x 2048 px, 5.0 MP (x2)",,Sony IMX264 CMOS (x2),11.1 mm (Type 2/3″),3.45 µm (H) x 3.45 µm (V),Global Shutter,No lens mount,Mono,"1000BASE-T RJ45, PoE FFC, PoE",11.1 FPS @ 5.0 MP (각 센서)12.3 FPS @ 5.0 MP (각 센서),28 x 36 x 32.8* mm,54 g,8 핀 JST 커넥터,"1 input, 1 output",2 bi-directional,"PoE (IEEE 802.3af), or 12-24 VDC ±5% external","PoE를 통한 3.1W, 외부 전원 공급시 2.5W",128 MB,"Gain, black level, white balance(수동 화이트 밸런스만 가능, 자동 화이트 밸런스 없음), CCM, pixel correction, color space conversion","Mono: Mono8/10/12/16, Mono10p/12p, Mono10Packed/12Packed, DualMono8/10/12/16, DualMono10p/12p, DualMono10Packed/12Packed | Color: Bayer8/10/12/16, RGB8, BGR8, YCbCr8, YCbCr411, YUV422, YUV411, DualBayerRG8, DualBayerRG10, DualBayerRG10Packed, DualBayerRG10p,",,"ROI, 수평 및 수직 뒤집기",12 bit,0 dB ~ 48 dB 아날로그 및 디지털,33.48 μs ~ 10 s (Normal) 1.048 μs ~ 14.44 μs (Short Mode),1 default and 2 custom user set,16 MB,"Frame counter, offset X/Y, width/height, 노출 시간, gain, black level, line status, sequencer set","Acquisition start/end, exposure start/end, line rise/fall, error",2 counters and 2 timers,"노출 시간, gain","Software trigger, hardware trigger, PTP (IEEE 1588)",GigE Vision v2.0,"CE, KC, FCC, RoHS, REACH, WEEE",-30 to 60°C,-10 to 55°C 주변,"동작: 20% ~ 80%, relative, 비 응축","DIN EN 60068-2-27, DIN EN 60068-2-64,",3 year,PDH050S,RJ45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lucid Vision,N,PDH016S,1.6 MP (x2),"1440 x 1080 px, 1.6 MP (x2)",35.8 fps (센서당),Sony IMX273 CMOS (x2),6.3 mm (Type 1/2.9″),3.45 µm (H) x 3.45 µm (V),Global Shutter,듀얼 C- / S-마운트 리모트 헤드,Mono / Color,"1000BASE-T RJ45, PoE FFC, PoE",35.8 FPS (39.8 FPS)* @ 1.6 MP (각 센서),28 x 36 x 32.8* mm,54 g,8 핀 JST 커넥터,"1 input, 1 output",2 bi-directional,"PoE (IEEE 802.3af), or 12-24 VDC ±5% external","PoE를 통한 3.1W, 외부 전원 공급시 2.5W",128 MB,"Gain, black level, white balance(수동 화이트 밸런스만 가능, 자동 화이트 밸런스 없음), CCM, pixel correction, color space conversion","Mono: Mono8/10/12/16, Mono10p/12p, Mono10Packed/12Packed, DualMono8/10/12/16, DualMono10p/12p, DualMono10Packed/12Packed | Color: Bayer8/10/12/16, RGB8, BGR8, YCbCr8, YCbCr411, YUV422, YUV411, DualBayerRG8, DualBayerRG10, DualBayerRG10Packed, DualBayerRG10p,",,"ROI, 수평 및 수직 뒤집기",12 bit,0 dB ~ 48 dB 아날로그 및 디지털,26 μs ~ 10 s (Normal) / 0.784 μs ~ 13.3 μs (Short Mode),1 default and 2 custom user set,16 MB,"Frame counter, offset X/Y, width/height, 노출 시간, gain, black level, line status, sequencer set","Acquisition start/end, exposure start/end, line rise/fall, error",2 counters and 2 timers,"노출 시간, gain","Software trigger, hardware trigger, PTP (IEEE 1588)",GigE Vision v2.0,"CE, KC, FCC, RoHS, REACH, WEEE",-30 to 60°C,-10 to 55°C 주변,"동작: 20% ~ 80%, relative, 비 응축","DIN EN 60068-2-27, DIN EN 60068-2-64,",3 year,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lucid Vision,Y,PDH016S-CC,,"1440 x 1080 px, 1.6 MP (x2)",,Sony IMX273 CMOS (x2),6.3 mm (Type 1/2.9″),3.45 µm (H) x 3.45 µm (V),Global Shutter,C-mount,Color,"1000BASE-T RJ45, PoE FFC, PoE",35.8 FPS (39.8 FPS)* @ 1.6 MP (각 센서),28 x 36 x 32.8* mm,54 g,8 핀 JST 커넥터,"1 input, 1 output",2 bi-directional,"PoE (IEEE 802.3af), or 12-24 VDC ±5% external","PoE를 통한 3.1W, 외부 전원 공급시 2.5W",128 MB,"Gain, black level, white balance(수동 화이트 밸런스만 가능, 자동 화이트 밸런스 없음), CCM, pixel correction, color space conversion","Mono: Mono8/10/12/16, Mono10p/12p, Mono10Packed/12Packed, DualMono8/10/12/16, DualMono10p/12p, DualMono10Packed/12Packed | Color: Bayer8/10/12/16, RGB8, BGR8, YCbCr8, YCbCr411, YUV422, YUV411, DualBayerRG8, DualBayerRG10, DualBayerRG10Packed, DualBayerRG10p,",,"ROI, 수평 및 수직 뒤집기",12 bit,0 dB ~ 48 dB 아날로그 및 디지털,26 μs ~ 10 s (Normal) / 0.784 μs ~ 13.3 μs (Short Mode),1 default and 2 custom user set,16 MB,"Frame counter, offset X/Y, width/height, 노출 시간, gain, black level, line status, sequencer set","Acquisition start/end, exposure start/end, line rise/fall, error",2 counters and 2 timers,"노출 시간, gain","Software trigger, hardware trigger, PTP (IEEE 1588)",GigE Vision v2.0,"CE, KC, FCC, RoHS, REACH, WEEE",-30 to 60°C,-10 to 55°C 주변,"동작: 20% ~ 80%, relative, 비 응축","DIN EN 60068-2-27, DIN EN 60068-2-64,",3 year,PDH016S,RJ45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lucid Vision,Y,PDH016S-MC,,"1440 x 1080 px, 1.6 MP (x2)",,Sony IMX273 CMOS (x2),6.3 mm (Type 1/2.9″),3.45 µm (H) x 3.45 µm (V),Global Shutter,C-mount,Mono,"1000BASE-T RJ45, PoE FFC, PoE",35.8 FPS (39.8 FPS)* @ 1.6 MP (각 센서),28 x 36 x 32.8* mm,54 g,8 핀 JST 커넥터,"1 input, 1 output",2 bi-directional,"PoE (IEEE 802.3af), or 12-24 VDC ±5% external","PoE를 통한 3.1W, 외부 전원 공급시 2.5W",128 MB,"Gain, black level, white balance(수동 화이트 밸런스만 가능, 자동 화이트 밸런스 없음), CCM, pixel correction, color space conversion","Mono: Mono8/10/12/16, Mono10p/12p, Mono10Packed/12Packed, DualMono8/10/12/16, DualMono10p/12p, DualMono10Packed/12Packed | Color: Bayer8/10/12/16, RGB8, BGR8, YCbCr8, YCbCr411, YUV422, YUV411, DualBayerRG8, DualBayerRG10, DualBayerRG10Packed, DualBayerRG10p,",,"ROI, 수평 및 수직 뒤집기",12 bit,0 dB ~ 48 dB 아날로그 및 디지털,26 μs ~ 10 s (Normal) / 0.784 μs ~ 13.3 μs (Short Mode),1 default and 2 custom user set,16 MB,"Frame counter, offset X/Y, width/height, 노출 시간, gain, black level, line status, sequencer set","Acquisition start/end, exposure start/end, line rise/fall, error",2 counters and 2 timers,"노출 시간, gain","Software trigger, hardware trigger, PTP (IEEE 1588)",GigE Vision v2.0,"CE, KC, FCC, RoHS, REACH, WEEE",-30 to 60°C,-10 to 55°C 주변,"동작: 20% ~ 80%, relative, 비 응축","DIN EN 60068-2-27, DIN EN 60068-2-64,",3 year,PDH016S,RJ45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lucid Vision,Y,PDH016S-CC-FFC,,"1440 x 1080 px, 1.6 MP (x2)",,Sony IMX273 CMOS (x2),6.3 mm (Type 1/2.9″),3.45 µm (H) x 3.45 µm (V),Global Shutter,C-mount,Color,"1000BASE-T RJ45, PoE FFC, PoE",35.8 FPS (39.8 FPS)* @ 1.6 MP (각 센서),28 x 36 x 32.8* mm,54 g,8 핀 JST 커넥터,"1 input, 1 output",2 bi-directional,"PoE (IEEE 802.3af), or 12-24 VDC ±5% external","PoE를 통한 3.1W, 외부 전원 공급시 2.5W",128 MB,"Gain, black level, white balance(수동 화이트 밸런스만 가능, 자동 화이트 밸런스 없음), CCM, pixel correction, color space conversion","Mono: Mono8/10/12/16, Mono10p/12p, Mono10Packed/12Packed, DualMono8/10/12/16, DualMono10p/12p, DualMono10Packed/12Packed | Color: Bayer8/10/12/16, RGB8, BGR8, YCbCr8, YCbCr411, YUV422, YUV411, DualBayerRG8, DualBayerRG10, DualBayerRG10Packed, DualBayerRG10p,",,"ROI, 수평 및 수직 뒤집기",12 bit,0 dB ~ 48 dB 아날로그 및 디지털,26 μs ~ 10 s (Normal) / 0.784 μs ~ 13.3 μs (Short Mode),1 default and 2 custom user set,16 MB,"Frame counter, offset X/Y, width/height, 노출 시간, gain, black level, line status, sequencer set","Acquisition start/end, exposure start/end, line rise/fall, error",2 counters and 2 timers,"노출 시간, gain","Software trigger, hardware trigger, PTP (IEEE 1588)",GigE Vision v2.0,"CE, KC, FCC, RoHS, REACH, WEEE",-30 to 60°C,-10 to 55°C 주변,"동작: 20% ~ 80%, relative, 비 응축","DIN EN 60068-2-27, DIN EN 60068-2-64,",3 year,PDH016S,FFC (ZIF),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lucid Vision,Y,PDH016S-MC-FFC,,"1440 x 1080 px, 1.6 MP (x2)",,Sony IMX273 CMOS (x2),6.3 mm (Type 1/2.9″),3.45 µm (H) x 3.45 µm (V),Global Shutter,C-mount,Mono,"1000BASE-T RJ45, PoE FFC, PoE",35.8 FPS (39.8 FPS)* @ 1.6 MP (각 센서),28 x 36 x 32.8* mm,54 g,8 핀 JST 커넥터,"1 input, 1 output",2 bi-directional,"PoE (IEEE 802.3af), or 12-24 VDC ±5% external","PoE를 통한 3.1W, 외부 전원 공급시 2.5W",128 MB,"Gain, black level, white balance(수동 화이트 밸런스만 가능, 자동 화이트 밸런스 없음), CCM, pixel correction, color space conversion","Mono: Mono8/10/12/16, Mono10p/12p, Mono10Packed/12Packed, DualMono8/10/12/16, DualMono10p/12p, DualMono10Packed/12Packed | Color: Bayer8/10/12/16, RGB8, BGR8, YCbCr8, YCbCr411, YUV422, YUV411, DualBayerRG8, DualBayerRG10, DualBayerRG10Packed, DualBayerRG10p,",,"ROI, 수평 및 수직 뒤집기",12 bit,0 dB ~ 48 dB 아날로그 및 디지털,26 μs ~ 10 s (Normal) / 0.784 μs ~ 13.3 μs (Short Mode),1 default and 2 custom user set,16 MB,"Frame counter, offset X/Y, width/height, 노출 시간, gain, black level, line status, sequencer set","Acquisition start/end, exposure start/end, line rise/fall, error",2 counters and 2 timers,"노출 시간, gain","Software trigger, hardware trigger, PTP (IEEE 1588)",GigE Vision v2.0,"CE, KC, FCC, RoHS, REACH, WEEE",-30 to 60°C,-10 to 55°C 주변,"동작: 20% ~ 80%, relative, 비 응축","DIN EN 60068-2-27, DIN EN 60068-2-64,",3 year,PDH016S,FFC (ZIF),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lucid Vision,Y,PDH016S-CS,,"1440 x 1080 px, 1.6 MP (x2)",,Sony IMX273 CMOS (x2),6.3 mm (Type 1/2.9″),3.45 µm (H) x 3.45 µm (V),Global Shutter,S-mount,Color,"1000BASE-T RJ45, PoE FFC, PoE",35.8 FPS (39.8 FPS)* @ 1.6 MP (각 센서),28 x 36 x 32.8* mm,54 g,8 핀 JST 커넥터,"1 input, 1 output",2 bi-directional,"PoE (IEEE 802.3af), or 12-24 VDC ±5% external","PoE를 통한 3.1W, 외부 전원 공급시 2.5W",128 MB,"Gain, black level, white balance(수동 화이트 밸런스만 가능, 자동 화이트 밸런스 없음), CCM, pixel correction, color space conversion","Mono: Mono8/10/12/16, Mono10p/12p, Mono10Packed/12Packed, DualMono8/10/12/16, DualMono10p/12p, DualMono10Packed/12Packed | Color: Bayer8/10/12/16, RGB8, BGR8, YCbCr8, YCbCr411, YUV422, YUV411, DualBayerRG8, DualBayerRG10, DualBayerRG10Packed, DualBayerRG10p,",,"ROI, 수평 및 수직 뒤집기",12 bit,0 dB ~ 48 dB 아날로그 및 디지털,26 μs ~ 10 s (Normal) / 0.784 μs ~ 13.3 μs (Short Mode),1 default and 2 custom user set,16 MB,"Frame counter, offset X/Y, width/height, 노출 시간, gain, black level, line status, sequencer set","Acquisition start/end, exposure start/end, line rise/fall, error",2 counters and 2 timers,"노출 시간, gain","Software trigger, hardware trigger, PTP (IEEE 1588)",GigE Vision v2.0,"CE, KC, FCC, RoHS, REACH, WEEE",-30 to 60°C,-10 to 55°C 주변,"동작: 20% ~ 80%, relative, 비 응축","DIN EN 60068-2-27, DIN EN 60068-2-64,",3 year,PDH016S,RJ45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lucid Vision,Y,PDH016S-MS,,"1440 x 1080 px, 1.6 MP (x2)",,Sony IMX273 CMOS (x2),6.3 mm (Type 1/2.9″),3.45 µm (H) x 3.45 µm (V),Global Shutter,S-mount,Mono,"1000BASE-T RJ45, PoE FFC, PoE",35.8 FPS (39.8 FPS)* @ 1.6 MP (각 센서),28 x 36 x 32.8* mm,54 g,8 핀 JST 커넥터,"1 input, 1 output",2 bi-directional,"PoE (IEEE 802.3af), or 12-24 VDC ±5% external","PoE를 통한 3.1W, 외부 전원 공급시 2.5W",128 MB,"Gain, black level, white balance(수동 화이트 밸런스만 가능, 자동 화이트 밸런스 없음), CCM, pixel correction, color space conversion","Mono: Mono8/10/12/16, Mono10p/12p, Mono10Packed/12Packed, DualMono8/10/12/16, DualMono10p/12p, DualMono10Packed/12Packed | Color: Bayer8/10/12/16, RGB8, BGR8, YCbCr8, YCbCr411, YUV422, YUV411, DualBayerRG8, DualBayerRG10, DualBayerRG10Packed, DualBayerRG10p,",,"ROI, 수평 및 수직 뒤집기",12 bit,0 dB ~ 48 dB 아날로그 및 디지털,26 μs ~ 10 s (Normal) / 0.784 μs ~ 13.3 μs (Short Mode),1 default and 2 custom user set,16 MB,"Frame counter, offset X/Y, width/height, 노출 시간, gain, black level, line status, sequencer set","Acquisition start/end, exposure start/end, line rise/fall, error",2 counters and 2 timers,"노출 시간, gain","Software trigger, hardware trigger, PTP (IEEE 1588)",GigE Vision v2.0,"CE, KC, FCC, RoHS, REACH, WEEE",-30 to 60°C,-10 to 55°C 주변,"동작: 20% ~ 80%, relative, 비 응축","DIN EN 60068-2-27, DIN EN 60068-2-64,",3 year,PDH016S,RJ45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lucid Vision,Y,PDH016S-CS-FFC,,"1440 x 1080 px, 1.6 MP (x2)",,Sony IMX273 CMOS (x2),6.3 mm (Type 1/2.9″),3.45 µm (H) x 3.45 µm (V),Global Shutter,S-mount,Color,"1000BASE-T RJ45, PoE FFC, PoE",35.8 FPS (39.8 FPS)* @ 1.6 MP (각 센서),28 x 36 x 32.8* mm,54 g,8 핀 JST 커넥터,"1 input, 1 output",2 bi-directional,"PoE (IEEE 802.3af), or 12-24 VDC ±5% external","PoE를 통한 3.1W, 외부 전원 공급시 2.5W",128 MB,"Gain, black level, white balance(수동 화이트 밸런스만 가능, 자동 화이트 밸런스 없음), CCM, pixel correction, color space conversion","Mono: Mono8/10/12/16, Mono10p/12p, Mono10Packed/12Packed, DualMono8/10/12/16, DualMono10p/12p, DualMono10Packed/12Packed | Color: Bayer8/10/12/16, RGB8, BGR8, YCbCr8, YCbCr411, YUV422, YUV411, DualBayerRG8, DualBayerRG10, DualBayerRG10Packed, DualBayerRG10p,",,"ROI, 수평 및 수직 뒤집기",12 bit,0 dB ~ 48 dB 아날로그 및 디지털,26 μs ~ 10 s (Normal) / 0.784 μs ~ 13.3 μs (Short Mode),1 default and 2 custom user set,16 MB,"Frame counter, offset X/Y, width/height, 노출 시간, gain, black level, line status, sequencer set","Acquisition start/end, exposure start/end, line rise/fall, error",2 counters and 2 timers,"노출 시간, gain","Software trigger, hardware trigger, PTP (IEEE 1588)",GigE Vision v2.0,"CE, KC, FCC, RoHS, REACH, WEEE",-30 to 60°C,-10 to 55°C 주변,"동작: 20% ~ 80%, relative, 비 응축","DIN EN 60068-2-27, DIN EN 60068-2-64,",3 year,PDH016S,FFC (ZIF),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lucid Vision,Y,PDH016S-MS-FFC,,"1440 x 1080 px, 1.6 MP (x2)",,Sony IMX273 CMOS (x2),6.3 mm (Type 1/2.9″),3.45 µm (H) x 3.45 µm (V),Global Shutter,S-mount,Mono,"1000BASE-T RJ45, PoE FFC, PoE",35.8 FPS (39.8 FPS)* @ 1.6 MP (각 센서),28 x 36 x 32.8* mm,54 g,8 핀 JST 커넥터,"1 input, 1 output",2 bi-directional,"PoE (IEEE 802.3af), or 12-24 VDC ±5% external","PoE를 통한 3.1W, 외부 전원 공급시 2.5W",128 MB,"Gain, black level, white balance(수동 화이트 밸런스만 가능, 자동 화이트 밸런스 없음), CCM, pixel correction, color space conversion","Mono: Mono8/10/12/16, Mono10p/12p, Mono10Packed/12Packed, DualMono8/10/12/16, DualMono10p/12p, DualMono10Packed/12Packed | Color: Bayer8/10/12/16, RGB8, BGR8, YCbCr8, YCbCr411, YUV422, YUV411, DualBayerRG8, DualBayerRG10, DualBayerRG10Packed, DualBayerRG10p,",,"ROI, 수평 및 수직 뒤집기",12 bit,0 dB ~ 48 dB 아날로그 및 디지털,26 μs ~ 10 s (Normal) / 0.784 μs ~ 13.3 μs (Short Mode),1 default and 2 custom user set,16 MB,"Frame counter, offset X/Y, width/height, 노출 시간, gain, black level, line status, sequencer set","Acquisition start/end, exposure start/end, line rise/fall, error",2 counters and 2 timers,"노출 시간, gain","Software trigger, hardware trigger, PTP (IEEE 1588)",GigE Vision v2.0,"CE, KC, FCC, RoHS, REACH, WEEE",-30 to 60°C,-10 to 55°C 주변,"동작: 20% ~ 80%, relative, 비 응축","DIN EN 60068-2-27, DIN EN 60068-2-64,",3 year,PDH016S,FFC (ZIF),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lucid Vision,N,TRX470S,47.0 MP,"8232 x 5588 px, 47 MP",13.7 fps,Sony IMX492 CMOS,23.1 mm (Type 1.4),2.315 µm (H) x 2.315 µm (V),"Rolling, Global Reset",TFL-Mount,Mono / Color,"10GBASE-T, 5GBASE-T, 2.5GBASE-T, 1000BASE-T, 100BASE-TX M12 (8-Pin X-Coded), PoE",13.7 FPS (13.7 FPS) @ 47 MP (10 bit ADC mode)11.5 FPS (11.5 FPS) @ 47 MP (12 bit ADC mode),44 x 44 x 82 mm,249 g,,,,PoE (IEEE 802.3af) or 12-24 V ±5% through GPIO,"PoE를 통한 <8.3W, 외부 전원 공급시 7.5W",880 MB,"Gain, gamma, black level, white balance, LUT, CCM, pixel correction, color space conversion","Mono8/10/12/16, Bayer8/10/12/16, RGB8, BGR8, YCbCr8, YCbCr411, YUV422, YUV411",,"수평 및 수직 비닝, 서브 샘플링, ROI","10, 12 bit",12 dB ~ 27 dB 아날로그,96.016 µs ~ 2 sec (10 bit ADC) 139.224 µs ~ 2 sec (12 bit ADC),1 default and 2 custom user set,16 MB,"Frame counter, offset X/Y, width/height, 노출 시간, gain, black level, line status, sequencer set","Acquisition start/end, exposure start/end, line rise/fall, error",2 counters and 2 timers,"노출 시간, gain","Software trigger, hardware trigger, PTP (IEEE 1588)",GigE Vision v3.0,"CE, FCC, KC, RoHS, REACH, WEEE",-30 to 60°C,-20 to 55°C 주변,"동작: 20% ~ 80%, relative, 비 응축","DIN EN 60068-2-27, DIN EN 60068-2-64",3 year,,,IP67(IP67 보호를 위해 Triton은 IP67 렌즈 튜브 및 케이블과 함께 사용해야합니다),"UDP (GigE Vision), RDMA (RoCE v2)",17핀 M12 커넥터,"입력 1개, 출력 3개",양방향 포트 2개 또는 TTL/DI 2개,RS-422 / HTL / TTL 3개 (그중 1개는 DI로 선택 가능),DIN EN 61000-6-2,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lucid Vision,Y,TRX470S-CT,,"8232 x 5588 px, 47 MP",,Sony IMX492 CMOS,23.1 mm (Type 1.4),2.315 µm (H) x 2.315 µm (V),"Rolling, Global Reset",TFL-mount,Color,"10GBASE-T, 5GBASE-T, 2.5GBASE-T, 1000BASE-T, 100BASE-TX M12 (8-Pin X-Coded), PoE",13.7 FPS (13.7 FPS) @ 47 MP (10 bit ADC mode)11.5 FPS (11.5 FPS) @ 47 MP (12 bit ADC mode),44 x 44 x 82 mm,249 g,,,,PoE (IEEE 802.3af) or 12-24 V ±5% through GPIO,"PoE를 통한 <8.3W, 외부 전원 공급시 7.5W",880 MB,"Gain, gamma, black level, white balance, LUT, CCM, pixel correction, color space conversion","Mono8/10/12/16, Bayer8/10/12/16, RGB8, BGR8, YCbCr8, YCbCr411, YUV422, YUV411",,"수평 및 수직 비닝, 서브 샘플링, ROI","10, 12 bit",12 dB ~ 27 dB 아날로그,96.016 µs ~ 2 sec (10 bit ADC) 139.224 µs ~ 2 sec (12 bit ADC),1 default and 2 custom user set,16 MB,"Frame counter, offset X/Y, width/height, 노출 시간, gain, black level, line status, sequencer set","Acquisition start/end, exposure start/end, line rise/fall, error",2 counters and 2 timers,"노출 시간, gain","Software trigger, hardware trigger, PTP (IEEE 1588)",GigE Vision v3.0,"CE, FCC, KC, RoHS, REACH, WEEE",-30 to 60°C,-20 to 55°C 주변,"동작: 20% ~ 80%, relative, 비 응축","DIN EN 60068-2-27, DIN EN 60068-2-64",3 year,TRX470S,,IP67(IP67 보호를 위해 Triton은 IP67 렌즈 튜브 및 케이블과 함께 사용해야합니다),"UDP (GigE Vision), RDMA (RoCE v2)",17핀 M12 커넥터,"입력 1개, 출력 3개",양방향 포트 2개 또는 TTL/DI 2개,RS-422 / HTL / TTL 3개 (그중 1개는 DI로 선택 가능),DIN EN 61000-6-2,M12,,,,,,,,,,,,,,,,,,,,,,,,,,
Lucid Vision,Y,TRX470S-MT,,"8232 x 5588 px, 47 MP",,Sony IMX492 CMOS,23.1 mm (Type 1.4),2.315 µm (H) x 2.315 µm (V),"Rolling, Global Reset",TFL-mount,Mono,"10GBASE-T, 5GBASE-T, 2.5GBASE-T, 1000BASE-T, 100BASE-TX M12 (8-Pin X-Coded), PoE",13.7 FPS (13.7 FPS) @ 47 MP (10 bit ADC mode)11.5 FPS (11.5 FPS) @ 47 MP (12 bit ADC mode),44 x 44 x 82 mm,249 g,,,,PoE (IEEE 802.3af) or 12-24 V ±5% through GPIO,"PoE를 통한 <8.3W, 외부 전원 공급시 7.5W",880 MB,"Gain, gamma, black level, white balance, LUT, CCM, pixel correction, color space conversion","Mono8/10/12/16, Bayer8/10/12/16, RGB8, BGR8, YCbCr8, YCbCr411, YUV422, YUV411",,"수평 및 수직 비닝, 서브 샘플링, ROI","10, 12 bit",12 dB ~ 27 dB 아날로그,96.016 µs ~ 2 sec (10 bit ADC) 139.224 µs ~ 2 sec (12 bit ADC),1 default and 2 custom user set,16 MB,"Frame counter, offset X/Y, width/height, 노출 시간, gain, black level, line status, sequencer set","Acquisition start/end, exposure start/end, line rise/fall, error",2 counters and 2 timers,"노출 시간, gain","Software trigger, hardware trigger, PTP (IEEE 1588)",GigE Vision v3.0,"CE, FCC, KC, RoHS, REACH, WEEE",-30 to 60°C,-20 to 55°C 주변,"동작: 20% ~ 80%, relative, 비 응축","DIN EN 60068-2-27, DIN EN 60068-2-64",3 year,TRX470S,,IP67(IP67 보호를 위해 Triton은 IP67 렌즈 튜브 및 케이블과 함께 사용해야합니다),"UDP (GigE Vision), RDMA (RoCE v2)",17핀 M12 커넥터,"입력 1개, 출력 3개",양방향 포트 2개 또는 TTL/DI 2개,RS-422 / HTL / TTL 3개 (그중 1개는 DI로 선택 가능),DIN EN 61000-6-2,M12,,,,,,,,,,,,,,,,,,,,,,,,,,
Lucid Vision,N,TRX245S,24.5 MP,"5320 x 4600 px, 24.5 MP",35.5 fps,"Sony IMX530 CMOS (Pregius-S, BSI)",19.3mm (Type 1.2″),2.74 µm (H) x 2.74 µm (V),Global Shutter,C-Mount,Mono / Color,"10GBASE-T, 5GBASE-T, 2.5GBASE-T, 1000BASE-T, 100BASE-TX M12 (8-Pin X-Coded), PoE",35.4 FPS (35.4 FPS) @ 24.5 MP (8 Bit ADC mode)135.5 FPS (35.5 FPS) @ 24.5 MP (10 Bit ADC mode)35.5 FPS (35.5 FPS) @ 24.5 MP (12 Bit ADC mode),44 x 44 x 82 mm,243 g,,,,PoE (IEEE 802.3af) or 12-24 V ±5% through GPIO,"PoE를 통한 <8.3W, 외부 전원 공급시 7.5W",880 MB,"Gain, gamma, black level, white balance, LUT, CCM, pixel correction, color space conversion","Mono8/10/12/16, Bayer8/10/12/16, RGB8, BGR8, YCbCr8, YCbCr411, YUV422, YUV411",,"수평 및 수직 비닝, 서브 샘플링, ROI, 수평 및 수직 뒤집기","8, 10, 12 bit","0 dB ~ 48 dB 아날로그 및 디지털 Dual ADC Mode (low-gain, high-gain)",8.368 μs ~ 10 s (Normal) / 2.296 μs ~ 2.464 μs (Short Mode),1 default and 2 custom user set,16 MB,"Frame counter, offset X/Y, width/height, 노출 시간, gain, black level, line status, sequencer set","Acquisition start/end, exposure start/end, line rise/fall, error",2 counters and 2 timers,"노출 시간, gain","Software trigger, hardware trigger, PTP (IEEE 1588)",GigE Vision v3.0,"CE, FCC, KCC, RoHS, REACH, WEEE",-30 to 60°C,-20 to 55°C 주변,"동작: 20% ~ 80%, relative, 비 응축","DIN EN 60068-2-27, DIN EN 60068-2-64",3 year,,,IP67(IP67 보호를 위해 Triton은 IP67 렌즈 튜브 및 케이블과 함께 사용해야합니다),"UDP (GigE Vision), RDMA (RoCE v2)",17핀 M12 커넥터,"입력 1개, 출력 3개",양방향 포트 2개 또는 TTL/DI 2개,RS-422 / HTL / TTL 3개 (그중 1개는 DI로 선택 가능),DIN EN 61000-6-2,,,,,,,,,,,,,,,,,,,,,,,,,,,
