brand,model_name,camera_type,multi_cmos,sensor_name,sensor_brand,sensor_extra,sensor_size_mm,sensor_size_inch,resolution_mp,resolution_w,resolution_h,pixel_size_h,pixel_size_v,shutter,frame_rate,line_rate,spectrum,spectrum_min_nm,spectrum_max_nm,sensor_color,lens_mount,interface,interface_power,pixel_format,sensor_architecture,weight_g,dimension_w,dimension_h,dimension_l
Sentech,stc-sbs322cxp121-swir,area,,IMX993,Sony,TEC,,"1/1.8""",3.2,2048.0,1536.0,3.45,3.45,global,173.4,,SWIR,,,,C-mount,CoaXPress,,Mono8 / Mono10 / Mono12,,210,42,42,69
Sentech,stc-sbs532cxp121-swir,area,,IMX992,Sony,TEC,,"1/1.4""",5.3,2560.0,2048.0,3.45,3.45,global,131.9,,SWIR,,,,C-mount,CoaXPress,,Mono8 / Mono10 / Mono12,,210,42,42,69
Sentech,stc-sbs34cxp121-swiru,area,,IMX991,Sony,,,"1/4""",0.3,640.0,512.0,5.0,5.0,global,258.8,,SWIR,,,,C-mount,CoaXPress,,Mono8 / Mono10 / Mono12,,77,35,35,40
Sentech,stc-sbs132cxp121-swiru,area,,IMX990,Sony,,,"1/2""",1.3,1280.0,1024.0,5.0,5.0,global,134.7,,SWIR,,,,C-mount,CoaXPress,,Mono8 / Mono10 / Mono12,,77,35,35,40
Sentech,stc-sbs322cxp121-swiru,area,,IMX993,Sony,,,"1/1.8""",3.2,2048.0,1536.0,3.45,3.45,global,173.4,,SWIR,,,,C-mount,CoaXPress,,Mono8 / Mono10 / Mono12,,76,35,35,40
Sentech,stc-sbs532cxp121-swiru,area,,IMX992,Sony,,,"1/1.4""",5.3,2560.0,2048.0,3.45,3.45,global,131.9,,SWIR,,,,C-mount,CoaXPress,,Mono8 / Mono10 / Mono12,,76,35,35,40
Sentech,stc-sbs132poe-swiru,area,,IMX990,Sony,,,"1/2""",1.3,1280.0,1024.0,5.0,5.0,global,83.9,,SWIR,,,,C-mount,GigE,PoE,Mono8 / Mono10 / Mono12 / Mono10Packed / Mono12Packed,,98,35,35,53
Sentech,stc-sbs34poe-swiru,area,,IMX991,Sony,,,"1/4""",0.3,656.0,520.0,5.0,5.0,global,258.8,,SWIR,,,,C-mount,GigE,PoE,Mono8 / Mono10 / Mono12 / Mono10Packed / Mono12Packed,,98,35,35,53
Sentech,stc-lbs132poe-swir,area,,IMX990,Sony,TEC,,"1/2""",1.3,1280.0,1024.0,5.0,5.0,global,84.0,,SWIR,,,,C-mount,GigE,PoE,Mono8 / Mono10 / Mono12 / Mono10Packed / Mono12Packed,,465,58,58,85
Sentech,stc-lbs34poe-swir,area,,IMX991,Sony,TEC,,"1/4""",0.3,640.0,512.0,5.0,5.0,global,242.2,,SWIR,,,,C-mount,GigE,PoE,Mono8 / Mono10 / Mono12 / Mono10Packed / Mono12Packed,,465,58,58,85
Sentech,stc-sbs532u3v-swiru,area,,IMX992,Sony,,,"1/1.4""",5.3,2560.0,2048.0,3.45,3.45,global,71.5,,SWIR,,,,C-mount,USB3,,Mono8 / Mono10 / Mono12 / Mono10Packed / Mono12Packed,,76,35,35,41.5
Sentech,stc-sbs34u3v-swiru,area,,IMX991,Sony,,,"1/4""",0.3,640.0,512.0,5.0,5.0,global,260.6,,SWIR,,,,C-mount,USB3,,Mono8 / Mono10 / Mono12 / Mono10Packed / Mono12Packed,,76,35,35,41.5
Sentech,stc-sbs132u3v-swiru,area,,IMX990,Sony,,,"1/2""",1.3,1280.0,1024.0,5.0,5.0,global,134.7,,SWIR,,,,C-mount,USB3,,Mono8 / Mono10 / Mono12 / Mono10Packed / Mono12Packed,,76,35,35,41.5
Sentech,stc-lbs34u3v-swir,area,,IMX991,Sony,TEC,,"1/4""",0.3,640.0,512.0,5.0,5.0,global,260.6,,SWIR,,,,C-mount,USB3,,Mono8 / Mono10 / Mono12 / Mono10Packed / Mono12Packed,,425,58,58,85
Sentech,stc-lbs132u3v-swir,area,,IMX990,Sony,TEC,,"1/2""",1.3,1280.0,1024.0,5.0,5.0,global,134.7,,SWIR,,,,C-mount,USB3,,Mono8 / Mono10 / Mono12 / Mono10Packed / Mono12Packed,,425,58,58,85
Sentech,stc-sbs532pcl-swiru,area,,IMX992,Sony,,,"1/1.4""",5.3,2560.0,2048.0,3.45,3.45,global,89.0,,SWIR,,,,C-mount,Camera Link,,Mono8 / Mono10 / Mono12,,70,35,35,40.7
Sentech,stc-sbs34pcl-swiru,area,,IMX991,Sony,,,"1/4""",0.3,640.0,512.0,5.0,5.0,global,258.0,,SWIR,,,,C-mount,Camera Link,,Mono8 / Mono10 / Mono12,,70,35,35,40.7
Sentech,stc-sbs132pcl-swiru,area,,IMX990,Sony,,,"1/2""",1.3,1280.0,1024.0,5.0,5.0,global,134.0,,SWIR,,,,C-mount,Camera Link,,Mono8 / Mono10 / Mono12,,70,35,35,40.7
Sentech,stc-lbs132cl-swir,area,,IMX990,Sony,TEC,,"1/2""",1.3,1280.0,1024.0,5.0,5.0,global,134.0,,SWIR,,,,C-mount,Camera Link,,Mono8 / Mono10 / Mono12,,425,58,58,85
Sentech,stc-lbs34cl-swir,area,,IMX991,Sony,TEC,,"1/4""",0.3,640.0,512.0,5.0,5.0,global,258.0,,SWIR,,,,C-mount,Camera Link,,Mono8 / Mono10 / Mono12,,425,58,58,85
Sentech,stc-sts502cxp122,area,3cmos,IMX548,Sony,x3,,"1/1.8""",5.0,2448.0,2048.0,2.74,2.74,global,108.9,,Color,,,Color,C-mount,CoaXPress,,RGB8 / RGB10 / RGB12,,168,42,42,60
Sentech,stc-lts502poe10,area,3cmos,IMX548,Sony,x3,,"1/1.8""",5.0,2448.0,2048.0,2.74,2.74,global,82.1,,Color,,,Color,C-mount,10GigE,,RGB8 / RGB10 / RGB12,,380,55,55,86
Sentech,stc-rbs502gv2ca,area,,IMX568,Sony,,,"1/1.8""",5.0,2448.0,2048.0,2.74,2.74,global,68.7,,Mono,,,Mono,S-mount,"USB3, GVIF",,Mono8 / Mono10 / Mono12 Mono8 Packed / Mono12 Packed,,25,23,23,24.5
Sentech,stc-rcs502gv2ca,area,,IMX568,Sony,,,"1/1.8""",5.0,2448.0,2048.0,2.74,2.74,global,68.7,,Color,,,Color,S-mount,"USB3, GVIF",,BayerRG8 / BayerRG10 / BayerRG12 BayerRG8 Packed / BayerRG12 Packed,,25,23,23,24.5
Sentech,stc-rbs502gv2cb,area,,IMX568,Sony,,,"1/1.8""",5.0,2448.0,2048.0,2.74,2.74,global,68.7,,Mono,,,Mono,Liquid Lens,"USB3, GVIF",,Mono8 / Mono10 / Mono12 Mono10 Packed / Mono12 Packed,,35,23,23,38.9
Sentech,stc-rcs502gv2cb,area,,IMX568,Sony,,,"1/1.8""",5.0,2448.0,2048.0,2.74,2.74,global,68.7,,Color,,,Color,Liquid Lens,"USB3, GVIF",,BayerRG8 / BayerRG10 / BayerRG12 BayerRG10 Packed / BayerRG12 Packed,,35,23,23,38.9
Sentech,stc-rbs502gv2ca-w,area,,IMX568,Sony,,,"1/1.8""",5.0,2448.0,2048.0,2.74,2.74,global,68.7,,Mono,,,Mono,S-mount,"USB3, GVIF",,Mono8 / Mono10 / Mono12 Mono10 Packed / Mono12 Packed,,45,28,28,35.65
Sentech,stc-rcs502gv2ca-w,area,,IMX568,Sony,,,"1/1.8""",5.0,2448.0,2048.0,2.74,2.74,global,68.7,,Color,,,Color,S-mount,"USB3, GVIF",,BayerRG8 / BayerRG10 / BayerRG12 BayerRG10 Packed / BayerRG12 Packed,,45,28,28,35.65
Sentech,stc-rbs502gv2cb-w,area,,IMX568,Sony,,,"1/1.8""",5.0,2448.0,2048.0,2.74,2.74,global,68.7,,Mono,,,Mono,Liquid Lens,"USB3, GVIF",,Mono8 / Mono10 / Mono12 Mono10 Packed / Mono12 Packed,,56,23,23,41.2
Sentech,stc-rcs502gv2cb-w,area,,IMX568,Sony,,,"1/1.8""",5.0,2448.0,2048.0,2.74,2.74,global,68.7,,Color,,,Color,Liquid Lens,"USB3, GVIF",,BayerRG8 / BayerRG10 / BayerRG12 BayerRG10 Packed / BayerRG12 Packed,,56,23,23,41.2
Sentech,stc-rbs502gv2cf,area,,IMX568,Sony,,,"1/1.8""",5.0,2448.0,2048.0,2.74,2.74,global,47.7,,Mono,,,Mono,S-mount,GVIF,,Mono8 / Mono10 / Mono12 Mono10 Packed / Mono12 Packed,,33,23,23,29.8
Sentech,stc-rcs502gv2cf,area,,IMX568,Sony,,,"1/1.8""",5.0,2448.0,2048.0,2.74,2.74,global,47.7,,Color,,,Color,S-mount,GVIF,,BayerRG8 / BayerRG10 / BayerRG12 BayerRG10 Packed / BayerRG12 Packed,,33,23,23,29.8
Sentech,stc-rbs502gv2cg,area,,IMX568,Sony,,,"1/1.8""",5.0,2448.0,2048.0,2.74,2.74,global,47.7,,Mono,,,Mono,Liquid Lens,GVIF,,Mono8 / Mono10 / Mono12 Mono10 Packed / Mono12 Packed,,38,23,23,38.9
Sentech,stc-rcs502gv2cg,area,,IMX568,Sony,,,"1/1.8""",5.0,2448.0,2048.0,2.74,2.74,global,47.7,,Color,,,Color,Liquid Lens,GVIF,,BayerRG8 / BayerRG10 / BayerRG12 BayerRG10 Packed / BayerRG12 Packed,,38,23,23,38.9
Sentech,stc-rbs502gv2cf-w,area,,IMX568,Sony,,,"1/1.8""",5.0,2448.0,2048.0,2.74,2.74,global,47.7,,Mono,,,Mono,S-mount,GVIF,,Mono8 / Mono10 / Mono12 Mono10 Packed / Mono12 Packed,,58,28,28,40.8
Sentech,stc-rcs502gv2cf-w,area,,IMX568,Sony,,,"1/1.8""",5.0,2448.0,2048.0,2.74,2.74,global,47.7,,Color,,,Color,S-mount,GVIF,,BayerRG8 / BayerRG10 / BayerRG12 BayerRG10 Packed / BayerRG12 Packed,,58,28,28,40.8
Sentech,stc-rbs502gv2cg-w,area,,IMX568,Sony,,,"1/1.8""",5.0,2448.0,2048.0,2.74,2.74,global,47.7,,Mono,,,Mono,Liquid Lens,GVIF,,Mono8 / Mono10 / Mono12 Mono10 Packed / Mono12 Packed,,58,28,28,41.2
Sentech,stc-rcs502gv2cg-w,area,,IMX568,Sony,,,"1/1.8""",5.0,2448.0,2048.0,2.74,2.74,global,47.7,,Color,,,Color,Liquid Lens,GVIF,,BayerRG8 / BayerRG10 / BayerRG12 BayerRG10 Packed / BayerRG12 Packed,,58,28,28,41.2
Sentech,stc-rbs323gv2ca,area,,IMX900,Sony,,,"1/3.1""",3.2,2048.0,1536.0,2.25,2.25,global,101.8,,Mono,,,Mono,S-mount,"USB3, GVIF",,Mono8 / Mono10 / Mono12 Mono10 Packed / Mono12 Packed,,25,23,23,24.5
Sentech,stc-rcs323gv2ca,area,,IMX900,Sony,,,"1/3.1""",3.2,2048.0,1536.0,2.25,2.25,global,101.8,,Color,,,Color,S-mount,"USB3, GVIF",,BayerRG8 / BayerRG10 / BayerRG12 BayerRG10 Packed / BayerRG12 Packed,,25,23,23,24.5
Sentech,stc-rbs323gv2cb,area,,IMX900,Sony,,,"1/3.1""",3.2,2048.0,1536.0,2.25,2.25,global,101.8,,Mono,,,Mono,Liquid Lens,"USB3, GVIF",,Mono8 / Mono10 / Mono12 Mono10 Packed / Mono12 Packed,,35,23,23,38.9
Sentech,stc-rcs323gv2cb,area,,IMX900,Sony,,,"1/3.1""",3.2,2048.0,1536.0,2.25,2.25,global,101.8,,Color,,,Color,Liquid Lens,"USB3, GVIF",,BayerRG8 / BayerRG10 / BayerRG12 BayerRG10 Packed / BayerRG12 Packed,,35,23,23,38.9
Sentech,stc-rbs323gv2ca-w,area,,IMX900,Sony,,,"1/3.1""",3.2,2048.0,1536.0,2.25,2.25,global,101.8,,Mono,,,Mono,S-mount,"USB3, GVIF",,Mono8 / Mono10 / Mono12 Mono10 Packed / Mono12 Packed,,45,28,28,35.65
Sentech,stc-rcs323gv2ca-w,area,,IMX900,Sony,,,"1/3.1""",3.2,2048.0,1536.0,2.25,2.25,global,101.8,,Color,,,Color,S-mount,"USB3, GVIF",,BayerRG8 / BayerRG10 / BayerRG12 BayerRG10 Packed / BayerRG12 Packed,,45,28,28,35.65
Sentech,stc-rbs323gv2cb-w,area,,IMX900,Sony,,,"1/3.1""",3.2,2048.0,1536.0,2.25,2.25,global,101.8,,Mono,,,Mono,Liquid Lens,"USB3, GVIF",,Mono8 / Mono10 / Mono12 Mono10 Packed / Mono12 Packed,,56,23,23,41.2
Sentech,stc-rcs323gv2cb-w,area,,IMX900,Sony,,,"1/3.1""",3.2,2048.0,1536.0,2.25,2.25,global,101.8,,Color,,,Color,Liquid Lens,"USB3, GVIF",,BayerRG8 / BayerRG10 / BayerRG12 BayerRG10 Packed / BayerRG12 Packed,,56,23,23,41.2
Sentech,stc-rbs323gv2cf,area,,IMX900,Sony,,,"1/3.1""",3.2,2048.0,1536.0,2.25,2.25,global,71.8,,Mono,,,Mono,S-mount,GVIF,,Mono8 / Mono10 / Mono12 Mono10 Packed / Mono12 Packed,,33,23,23,29.8
Sentech,stc-rcs323gv2cf,area,,IMX900,Sony,,,"1/3.1""",3.2,2048.0,1536.0,2.25,2.25,global,71.8,,Color,,,Color,S-mount,GVIF,,BayerRG8 / BayerRG10 / BayerRG12 BayerRG10 Packed / BayerRG12 Packed,,33,23,23,29.8
Sentech,stc-rbs323gv2cg,area,,IMX900,Sony,,,"1/3.1""",3.2,2048.0,1536.0,2.25,2.25,global,71.8,,Mono,,,Mono,Liquid Lens,GVIF,,Mono8 / Mono10 / Mono12 Mono10 Packed / Mono12 Packed,,38,23,23,38.9
Sentech,stc-rcs323gv2cg,area,,IMX900,Sony,,,"1/3.1""",3.2,2048.0,1536.0,2.25,2.25,global,71.8,,Color,,,Color,Liquid Lens,GVIF,,BayerRG8 / BayerRG10 / BayerRG12 BayerRG10 Packed / BayerRG12 Packed,,38,23,23,38.9
Sentech,stc-rbs323gv2cf-w,area,,IMX900,Sony,,,"1/3.1""",3.2,2048.0,1536.0,2.25,2.25,global,71.8,,Mono,,,Mono,S-mount,GVIF,,Mono8 / Mono10 / Mono12 Mono10 Packed / Mono12 Packed,,58,28,28,40.8
Sentech,stc-rcs323gv2cf-w,area,,IMX900,Sony,,,"1/3.1""",3.2,2048.0,1536.0,2.25,2.25,global,71.8,,Color,,,Color,S-mount,GVIF,,BayerRG8 / BayerRG10 / BayerRG12 BayerRG10 Packed / BayerRG12 Packed,,58,28,28,40.8
Sentech,stc-rbs323gv2cg-w,area,,IMX900,Sony,,,"1/3.1""",3.2,2048.0,1536.0,2.25,2.25,global,71.8,,Mono,,,Mono,Liquid Lens,GVIF,,Mono8 / Mono10 / Mono12 Mono10 Packed / Mono12 Packed,,58,28,28,41.2
Sentech,stc-rcs323gv2cg-w,area,,IMX900,Sony,,,"1/3.1""",3.2,2048.0,1536.0,2.25,2.25,global,71.8,,Color,,,Color,Liquid Lens,GVIF,,BayerRG8 / BayerRG10 / BayerRG12 BayerRG10 Packed / BayerRG12 Packed,,58,28,28,41.2
Sentech,stc-bbs43u3v-avf096,area,,IMX287,Sony,,,"1/2.9""",0.4,720.0,540.0,6.9,6.9,global,527.1,,Mono,,,Mono,Liquid Lens,USB3,,Mono8 / Mono10 / Mono12 / Mono10Packed / Mono12Packed,,40,29,29,34.2
Sentech,stc-bcs43u3v-avf096,area,,IMX287,Sony,,,"1/2.9""",0.4,720.0,540.0,6.9,6.9,global,527.1,,Color,,,Color,Liquid Lens,USB3,,BayerRG8 / BayerRG10 / BayerRG12 / BayerRG10Packed / BayerRG12Packed,,40,29,29,34.2
Sentech,stc-bbs163u3v-avf096,area,,IMX273,Sony,,,"1/2.9""",1.6,1440.0,1080.0,3.45,3.45,global,238.0,,Mono,,,Mono,Liquid Lens,USB3,,Mono8 / Mono10 / Mono12 / Mono10Packed / Mono12Packed,,40,29,29,34.2
Sentech,stc-bcs163u3v-avf096,area,,IMX273,Sony,,,"1/2.9""",1.6,1440.0,1080.0,3.45,3.45,global,238.0,,Color,,,Color,Liquid Lens,USB3,,BayerRG8 / BayerRG10 / BayerRG12 / BayerRG10Packed / BayerRG12Packed,,40,29,29,34.2
Sentech,stc-bbs502u3v-avf096,area,,IMX568,Sony,,,"1/1.8""",5.0,2448.0,2048.0,2.74,2.74,global,70.8,,Mono,,,Mono,Liquid Lens,USB3,,Mono8 / Mono10 / Mono12 / Mono10Packed / Mono12Packed,,40,29,29,34.2
Sentech,stc-bcs502u3v-avf096,area,,IMX568,Sony,,,"1/1.8""",5.0,2448.0,2048.0,2.74,2.74,global,70.8,,Color,,,Color,Liquid Lens,USB3,,BayerRG8 / BayerRG10 / BayerRG12 / BayerRG10Packed / BayerRG12Packed,,40,29,29,34.2
Sentech,stc-bbs43u3v-vf096,area,,IMX287,Sony,,,"1/2.9""",0.4,720.0,540.0,6.9,6.9,global,527.1,,Mono,,,Mono,Liquid Lens,USB3,,Mono8 / Mono10 / Mono12 / Mono10Packed / Mono12Packed,,29,29,29,32.05
Sentech,stc-bcs43u3v-vf096,area,,IMX287,Sony,,,"1/2.9""",0.4,720.0,540.0,6.9,6.9,global,527.1,,Color,,,Color,Liquid Lens,USB3,,BayerRG8 / BayerRG10 / BayerRG12 / BayerRG10Packed / BayerRG12Packed,,29,29,29,32.05
Sentech,stc-bbs163u3v-vf096,area,,IMX273,Sony,,,"1/2.9""",1.6,1440.0,1080.0,3.45,3.45,global,238.0,,Mono,,,Mono,Liquid Lens,USB3,,Mono8 / Mono10 / Mono12 / Mono10Packed / Mono12Packed,,29,29,29,32.05
Sentech,stc-bcs163u3v-vf096,area,,IMX273,Sony,,,"1/2.9""",1.6,1440.0,1080.0,3.45,3.45,global,238.0,,Color,,,Color,Liquid Lens,USB3,,BayerRG8 / BayerRG10 / BayerRG12 / BayerRG10Packed / BayerRG12Packed,,29,29,29,32.05
Sentech,stc-bbs502u3v-vf096,area,,IMX568,Sony,,,"1/1.8""",5.0,2448.0,2048.0,2.74,2.74,global,70.8,,Mono,,,Mono,Liquid Lens,USB3,,Mono8 / Mono10 / Mono12 / Mono10Packed / Mono12Packed,,29,29,29,32.05
Sentech,stc-bcs502u3v-vf096,area,,IMX568,Sony,,,"1/1.8""",5.0,2448.0,2048.0,2.74,2.74,global,70.8,,Color,,,Color,Liquid Lens,USB3,,BayerRG8 / BayerRG10 / BayerRG12 / BayerRG10Packed / BayerRG12Packed,,29,29,29,32.05
Sentech,stc-sbs500u3v-lcnt,area,,IMX264,Sony,,,"2/3""",5.0,2448.0,2048.0,3.45,3.45,global,35.8,,Mono,,,Mono,C-mount,USB3,,Mono8 / Mono10 / Mono12 / Mono10Packed / Mono12Packed,,80,35,35,41.5
Sentech,stc-scs500u3v-lcnt,area,,IMX264,Sony,,,"2/3""",5.0,2448.0,2048.0,3.45,3.45,global,35.8,,Color,,,Color,C-mount,USB3,,BayerRG8 / BayerRG10 / BayerRG12 / BayerRG10Packed / BayerRG12Packed,,,35,35,41.5
Sentech,stc-sbs881u3v-lcnt,area,,IMX267,Sony,,,"1""",8.9,4096.0,2160.0,3.45,3.45,global,32.5,,Mono,,,Mono,C-mount,USB3,,Mono8 / Mono10 / Mono12 / Mono10Packed / Mono12Packed,,80,35,35,41.5
Sentech,stc-scs881u3v-lcnt,area,,IMX267,Sony,,,"1""",8.9,4096.0,2160.0,3.45,3.45,global,32.5,,Color,,,Color,C-mount,USB3,,BayerRG8 / BayerRG10 / BayerRG12 / BayerRG10Packed / BayerRG12Packed,,80,35,35,41.5
Sentech,stc-sbs122bu3v-lcnt,area,,IMX304,Sony,,,"1.1""",12.0,4096.0,3000.0,3.45,3.45,global,23.5,,Mono,,,Mono,C-mount,USB3,,Mono8 / Mono10 / Mono12 / Mono10Packed / Mono12Packed,,80,35,35,41.5
Sentech,stc-scs122bu3v-lcnt,area,,IMX304,Sony,,,"1.1""",12.0,4096.0,3000.0,3.45,3.45,global,23.5,,Color,,,Color,C-mount,USB3,,BayerRG8 / BayerRG10 / BayerRG12 / BayerRG10Packed / BayerRG12Packed,,80,35,35,41.5
Sentech,stc-glb8ku7cxp124-m72,line,,GL7008,Gpixel,,,"Others""",,8192.0,1.0,7.0,7.0,global,,240.0,Mono,,,Mono,M72x0.75,CoaXPress,,Mono8 / Mono10 / Mono12,,575,76,92,53
Sentech,stc-glb16ku35dcxp124-m72,line,,GL3516,Gpixel,,,"Others""",,16384.0,2.0,3.5,3.5,global,,120.0,Mono,,,Mono,M72x0.75,CoaXPress,,Mono8 / Mono10,,575,76,92,53
Sentech,stc-glb16ku5cxp124-m95,line,,GL5016,Gpixel,,,"Others""",,16384.0,1.0,5.0,5.0,global,,266.0,Mono,,,Mono,M95x1,CoaXPress,,Mono8 / Mono10 / Mono12,,820,99,110,38
Sentech,stc-glc8ku7cxp124-m72,line,,GL7008,Gpixel,,,"Others""",,8192.0,3.0,7.0,7.0,global,,80.0,Color,,,Color,M72x0.75,CoaXPress,,RGB8 / RGB10 / RGB12,,575,76,92,53
Sentech,stc-glc16ku35dcxp124-m72,line,,GL3516,Gpixel,,,"Others""",,16384.0,2.0,3.5,3.5,global,,60.0,Color,,,Color,M72x0.75,CoaXPress,,RGB8 / RGB10,,575,76,92,53
Sentech,stc-glc16ku5cxp124-m95,line,,GL5016,Gpixel,,,"Others""",,16384.0,3.0,5.0,5.0,global,,91.0,Color,,,Color,M95x1,CoaXPress,,RGB8 / RGB10 / RGB12,,820,99,110,38
Sentech,fs-b2ku7ges-c,line,,DR-2K-7,ams OSRAM,,,"Others""",,2048.0,1.0,7.0,7.0,global,,51.0,Mono,,,Mono,C-mount,GigE,PoE,Mono8 / Mono10 / Mono12 / Mono10Packed / Mono12Packed,,240,56,58,44.6
Sentech,fs-b2ku7ges-f,line,,DR-2K-7,ams OSRAM,,,"Others""",,2048.0,1.0,7.0,7.0,global,,51.0,Mono,,,Mono,F-mount,GigE,PoE,Mono8 / Mono10 / Mono12 / Mono10Packed / Mono12Packed,,290,56,58,73.6
Sentech,fs-b2ku7ges-m42,line,,DR-2K-7,ams OSRAM,,,"Others""",,2048.0,1.0,7.0,7.0,global,,51.0,Mono,,,Mono,M42x1,GigE,PoE,Mono8 / Mono10 / Mono12 / Mono10Packed / Mono12Packed,,210,56,58,35.1
Sentech,fs-b4ku7ges-f,line,,DR-4K-7,ams OSRAM,,,"Others""",,4096.0,1.0,7.0,7.0,global,,26.0,Mono,,,Mono,F-mount,GigE,PoE,Mono8 / Mono10 / Mono12 / Mono10Packed / Mono12Packed,,290,56,58,73.6
Sentech,fs-b4ku7ges-m42,line,,DR-4K-7,ams OSRAM,,,"Others""",,4096.0,1.0,7.0,7.0,global,,26.0,Mono,,,Mono,M42x1,GigE,PoE,Mono8 / Mono10 / Mono12 / Mono10Packed / Mono12Packed,,210,56,58,35.1
Sentech,fs-b8ku35ges-f,line,,DR-8K-3.5,ams OSRAM,,,"Others""",,8192.0,1.0,3.5,3.5,global,,13.0,Mono,,,Mono,F-mount,GigE,PoE,Mono8 / Mono10 / Mono12 / Mono10Packed / Mono12Packed,,290,56,58,73.6
Sentech,fs-b8ku35ges-m42,line,,DR-8K-3.5,ams OSRAM,,,"Others""",,8192.0,1.0,3.5,3.5,global,,13.0,Mono,,,Mono,M42x1,GigE,PoE,Mono8 / Mono10 / Mono12 / Mono10Packed / Mono12Packed,,210,56,58,35.1
Sentech,fs-b2ku7dges-c,line,,DR-2X2K-7-inver,ams OSRAM,,,"Others""",,2048.0,2.0,7.0,7.0,global,,52.0,Mono,,,Mono,C-mount,GigE,PoE,Mono8 / Mono10 / Mono12 / Mono10Packed / Mono12Packed,,240,56,58,44.6
Sentech,fs-b2ku7dges-f,line,,DR-2X2K-7-inver,ams OSRAM,,,"Others""",,2048.0,2.0,7.0,7.0,global,,52.0,Mono,,,Mono,F-mount,GigE,PoE,Mono8 / Mono10 / Mono12 / Mono10Packed / Mono12Packed,,290,56,58,73.6
Sentech,fs-b2ku7dges-m42,line,,DR-2X2K-7-inver,ams OSRAM,,,"Others""",,2048.0,2.0,7.0,7.0,global,,52.0,Mono,,,Mono,M42x1,GigE,PoE,Mono8 / Mono10 / Mono12 / Mono10Packed / Mono12Packed,,210,56,58,35.1
Sentech,fs-c4ku7dges-f,line,,DR-2X4K-7-inver-RGB,ams OSRAM,,,"Others""",,4096.0,2.0,7.0,7.0,global,,26.0,Color,,,Color,F-mount,GigE,PoE,BayerGB8 / BayerGB10 / BayerGB12 / BayerGB10Packed / BayerGB12Packed RGB8 / YUV422_8 / YUV422_8_UYVY,,290,56,58,73.6
Sentech,fs-c4ku7dges-m42,line,,DR-2X4K-7-inver-RGB,ams OSRAM,,,"Others""",,4096.0,2.0,7.0,7.0,global,,26.0,Color,,,Color,M42x1,GigE,PoE,BayerGB8 / BayerGB10 / BayerGB12 / BayerGB10Packed / BayerGB12Packed RGB8 / YUV422_8 / YUV422_8_UYVY,,210,56,58,35.1
Sentech,fs-b2ku7clu-c,line,,DR-2K-7,ams OSRAM,,,"Others""",,2048.0,1.0,7.0,7.0,global,,80.0,Mono,,,Mono,C-mount,Camera Link,,Mono8 / Mono10 / Mono12,,200,56,58,36
Sentech,fs-b2ku7clu-f,line,,DR-2K-7,ams OSRAM,,,"Others""",,2048.0,1.0,7.0,7.0,global,,80.0,Mono,,,Mono,F-mount,Camera Link,,Mono8 / Mono10 / Mono12,,250,56,58,65
Sentech,fs-b2ku7clu-m42,line,,DR-2K-7,ams OSRAM,,,"Others""",,2048.0,1.0,7.0,7.0,global,,80.0,Mono,,,Mono,M42x1,Camera Link,,Mono8 / Mono10 / Mono12,,156,56,58,26.5
Sentech,fs-b4ku7clu-f,line,,DR-4K-7,ams OSRAM,,,"Others""",,4096.0,1.0,7.0,7.0,global,,80.0,Mono,,,Mono,F-mount,Camera Link,,Mono8 / Mono10 / Mono12,,250,56,58,65
Sentech,fs-b4ku7clu-m42,line,,DR-4K-7,ams OSRAM,,,"Others""",,4096.0,1.0,7.0,7.0,global,,80.0,Mono,,,Mono,M42x1,Camera Link,,Mono8 / Mono10 / Mono12,,156,56,58,26.5
Sentech,fs-b8ku7clu-m72,line,,DR-8K-7,ams OSRAM,,,"Others""",,8192.0,1.0,7.0,7.0,global,,80.0,Mono,,,Mono,M72x0.75,Camera Link,,Mono8 / Mono10 / Mono12,,453,80,100,38.1
Sentech,fs-b8ku35clu-f,line,,DR-8K-3.5,ams OSRAM,,,"Others""",,8192.0,1.0,3.5,3.5,global,,80.0,Mono,,,Mono,F-mount,Camera Link,,Mono8 / Mono10 / Mono12,,250,56,58,65
Sentech,fs-b8ku35clu-m42,line,,DR-8K-3.5,ams OSRAM,,,"Others""",,8192.0,1.0,3.5,3.5,global,,80.0,Mono,,,Mono,M42x1,Camera Link,,Mono8 / Mono10 / Mono12,,156,56,58,26.5
Sentech,fs-b16ku35clu-m72,line,,DR-16K-3.5,ams OSRAM,,,"Others""",,16384.0,1.0,3.5,3.5,global,,40.0,Mono,,,Mono,M72x0.75,Camera Link,,Mono8 / Mono10 / Mono12,,453,80,100,38.1
Sentech,fs-b2ku7dclu-c,line,,DR-2X2K-7-inver,ams OSRAM,,,"Others""",,2048.0,2.0,7.0,7.0,global,,160.0,Mono,,,Mono,C-mount,Camera Link,,Mono8 / Mono10 / Mono12,,200,56,58,36
Sentech,fs-b2ku7dclu-f,line,,DR-2X2K-7-inver,ams OSRAM,,,"Others""",,2048.0,2.0,7.0,7.0,global,,160.0,Mono,,,Mono,F-mount,Camera Link,,Mono8 / Mono10 / Mono12,,250,56,58,65
Sentech,fs-b2ku7dclu-m42,line,,DR-2X2K-7-inver,ams OSRAM,,,"Others""",,2048.0,2.0,7.0,7.0,global,,160.0,Mono,,,Mono,M42x1,Camera Link,,Mono8 / Mono10 / Mono12,,156,56,58,26.5
