Schneider-Kreuznach,fixed_focal,C-Mount Lenses (CITRINE/TURQUOISE/AQUAMARINE/OPAL/JADE/TOURMALINE/TOPAZ),schneider_cmount,CITRINE F1.9/35 mm C-Mount Motorized lens,https://schneiderkreuznach.com/en/industrial-optics/lenses/c-mount-lenses/citrine/f1-9-35mm-c-motorized-iris,merged_kv,C-MI,1061453,C-Mount,35,F/1.9 ... F/16,- | 0.26,11,18,-0.1 ... 0,354 ... ∞,207,M30.5 x 0.5,-25 … +70,136,-,34.92,-6.69,17.03,-13.62,0.91,31.73,-14.72,32.51,Xenoplan-M 1.9/35,Data,"2 phase, bipolar stepper motor",21 Ohm,≤ 143 mA/Phase,3 V,1.8 mH/phase @ 1 kHz,400 Hz,Lemo Santoprene 2 x 2 x 0.14 mm² black,300 mm,JEITA E4-191J-100,0°C to +50°C,-25°C to +70°C,> 100.000 cycles,,,,,,,,,
Schneider-Kreuznach,fixed_focal,C-Mount Lenses (CITRINE/TURQUOISE/AQUAMARINE/OPAL/JADE/TOURMALINE/TOPAZ),schneider_cmount,CITRINE F1.9/35 mm C-Mount Ruggedized lens,https://schneiderkreuznach.com/en/industrial-optics/lenses/c-mount-lenses/citrine/f1-9-35mm-c-ruggedized,merged_kv,C-R,1062872,C-Mount,35,F/1.9 ... F/16,- | 0.26,11,18,-0.1 ... 0,354 ... ∞,207,M30.5 x 0.5,-25 … +70,92,-,34.92,-6.69,17.03,-13.62,0.91,31.73,-14.72,32.51,Xenoplan 1.9/35,,,,,,,,,,,,,,,,,,,,,,
Schneider-Kreuznach,fixed_focal,C-Mount Lenses (CITRINE/TURQUOISE/AQUAMARINE/OPAL/JADE/TOURMALINE/TOPAZ),schneider_cmount,TURQUOISE F1.9/10 mm C-Mount lens,https://schneiderkreuznach.com/en/industrial-optics/lenses/c-mount-lenses/turquoise/f1-9-10mm-c,merged_kv,C,1001978,C-Mount,10,F/1.9 ... F/16,- | 0.26,16,76,-0.1 ... 0,89 ... ∞,2,M62 x 0.75 (with additional filter holder),-25 … +70,136,-,10.36,13.93,16.14,28.72,2.82,17.60,-13.07,47.22,Cinegon 1.9/10,,,,,,,,,,,,,,,,,,,,,,
Schneider-Kreuznach,fixed_focal,C-Mount Lenses (CITRINE/TURQUOISE/AQUAMARINE/OPAL/JADE/TOURMALINE/TOPAZ),schneider_cmount,TURQUOISE F1.9/10 mm C-Mount motorized lens,https://schneiderkreuznach.com/en/industrial-optics/lenses/c-mount-lenses/turquoise/f1-9-10mm-c-motorized-iris,merged_kv,C-MI,1061374,C-Mount,10,F/1.9 ... F/16,- | 0.26,16,76,-0.1 ... 0,89 ... ∞,2,M62 x 0.75 (with additional filter holder),-25 … +70,180,-,10.36,13.93,16.14,28.72,2.82,17.60,-13.07,47.22,Cinegon 1.9/10,Data,"2 phase, bipolar stepper motor",21 Ohm,≤ 143 mA/Phase,3 V,1.8 mH/phase @ 1 kHz,400 Hz,Lemo Santoprene 2 x 2 x 0.14 mm² black,300 mm,JEITA E4-191J-100,0°C to +50°C,-25°C to +70°C,> 100.000 cycles,,,,,,,,,
Schneider-Kreuznach,fixed_focal,C-Mount Lenses (CITRINE/TURQUOISE/AQUAMARINE/OPAL/JADE/TOURMALINE/TOPAZ),schneider_cmount,TURQUOISE F1.9/10 mm C-Mount ruggedized lens,https://schneiderkreuznach.com/en/industrial-optics/lenses/c-mount-lenses/turquoise/f1-9-10mm-c-ruggedized,merged_kv,C-R,1060005,C-Mount,10,F/1.9 ... F/16,- | 0.26,16,76,-0.1 ... 0,89 ... ∞,2,M62 x 0.75 (with additional filter holder),-25 … +70,136,-,10.36,13.93,16.14,28.72,2.82,17.60,-13.07,47.22,Cinegon 1.9/10,,,,,,,,,,,,,,,,,,,,,,
Schneider-Kreuznach,fixed_focal,C-Mount Lenses (CITRINE/TURQUOISE/AQUAMARINE/OPAL/JADE/TOURMALINE/TOPAZ),schneider_cmount,TURQUOISE F1.8/16 mm C-Mount lens,https://schneiderkreuznach.com/en/industrial-optics/lenses/c-mount-lenses/turquoise/f1-8-16mm-c,merged_kv,C,1001482,C-Mount,16,F/1.8 ... F/11,- | 0.27,16,53,-0.1 ... 0,151 ... ∞,27,M30.5 x 0.5,-25 … +70,102,-,16.43,11.08,18.45,11.98,2.59,17.43,-24.13,37.48,C,,,,,,,,,,,,,,,,,,,,,,
Schneider-Kreuznach,fixed_focal,C-Mount Lenses (CITRINE/TURQUOISE/AQUAMARINE/OPAL/JADE/TOURMALINE/TOPAZ),schneider_cmount,TURQUOISE F1.8/16 mm C-Mount motorized lens,https://schneiderkreuznach.com/en/industrial-optics/lenses/c-mount-lenses/turquoise/f1-8-16mm-c-motorized-iris,merged_kv,C-MI,1061375,C-Mount,16,F/1.8 ... F/11,- | 0.27,16,53,-0.1 ... 0,151 ... ∞,27,M30.5 x 0.5,-25 … +70,146,-,16.43,11.08,18.45,11.98,2.59,17.43,-24.13,37.48,Cinegon 1.8/16,Data,"2 phase, bipolar stepper motor",21 Ohm,≤ 143 mA/Phase,3 V,1.8 mH/phase @ 1 kHz,400 Hz,Lemo Santoprene 2 x 2 x 0.14 mm² black,300 mm,JEITA E4-191J-100,0°C to +50°C,-25°C to +70°C,> 100.000 cycles,,,,,,,,,
Schneider-Kreuznach,fixed_focal,C-Mount Lenses (CITRINE/TURQUOISE/AQUAMARINE/OPAL/JADE/TOURMALINE/TOPAZ),schneider_cmount,TURQUOISE F1.8/16 mm C-Mount ruggedized lens,https://schneiderkreuznach.com/en/industrial-optics/lenses/c-mount-lenses/turquoise/f1-8-16mm-c-ruggedized,merged_kv,C-R,1058928,C-Mount,16,F/1.8 ... F/11,- | 0.27,16,53,-0.1 ... 0,151 ... ∞,27,M30.5 x 0.5,-25 … +70,102,-,16.43,11.08,18.45,11.98,2.59,17.43,-24.13,37.48,Cinegon 1.8/16,,,,,,,,,,,,,,,,,,,,,,
Schneider-Kreuznach,fixed_focal,C-Mount Lenses (CITRINE/TURQUOISE/AQUAMARINE/OPAL/JADE/TOURMALINE/TOPAZ),schneider_cmount,TURQUOISE F2.2/70 mm C-Mount lens,https://schneiderkreuznach.com/en/industrial-optics/lenses/c-mount-lenses/turquoise/f2-2-70mm-c,merged_kv,C,1014593,C-Mount,70,F/2.2 ... F/32,- | 0.22,16,13,-0.1 ... 0,729 ... ∞,790,M40.5 x 0.5,-25 … +70,200,-,70.51,-27.78,28.47,-26.00,0.50,114.00,-6.60,,Tele-Xenar 2.2/70,,,,,,,,,,,,,,,,,,,,,,
Schneider-Kreuznach,fixed_focal,C-Mount Lenses (CITRINE/TURQUOISE/AQUAMARINE/OPAL/JADE/TOURMALINE/TOPAZ),schneider_cmount,TURQUOISE F2.2/70 mm C-Mount motorized lens,https://schneiderkreuznach.com/en/industrial-optics/lenses/c-mount-lenses/turquoise/f2-2-70mm-c-motorized-iris,merged_kv,C-MI,1061457,C-Mount,70,F/2.2 ... F/32,- | 0.22,16,13,-0.1 ... 0,729 ... ∞,790,M40.5 x 0.5,-25 … +70,244,-,70.51,-27.78,28.47,-26.00,0.50,114.00,-6.60,58.78,Tele-Xenar-M 2.2/70,Data,"2 phase, bipolar stepper motor",21 Ohm,≤ 143 mA/Phase,3 V,1.8 mH/phase @ 1 kHz,400 Hz,Lemo Santoprene 2 x 2 x 0.14 mm² black,300 mm,JEITA E4-191J-100,0°C to +50°C,-25°C to +70°C,> 100.000 cycles,,,,,,,,,
